simroute,1516015779000,30.283680000000004,59.95862,0,4.782894736842105,0,1,
simroute,1516015780000,30.283748994790585,59.958594446483716,0,4.782894736842105,0,1,
simroute,1516015781000,30.28381798952796,59.95856889296743,0,4.782894736842105,0,1,
simroute,1516015782000,30.28388698421213,59.95854333945115,0,4.782894736842105,0,1,
simroute,1516015783000,30.28395,59.95852000000001,0,4.782894736842105,0,1,
simroute,1516015784000,30.284016421772776,59.95849279152968,0,4.782894736842105,0,1,
simroute,1516015785000,30.284082843490978,59.958465583059365,0,4.782894736842105,0,1,
simroute,1516015786000,30.284149265154724,59.958438374589036,0,4.782894736842105,0,1,
simroute,1516015787000,30.2842156867639,59.95841116611871,0,4.782894736842105,0,1,
simroute,1516015788000,30.284282108318507,59.95838395764838,0,4.782894736842105,0,1,
simroute,1516015789000,30.284348529818544,59.95835674917805,0,4.782894736842105,0,1,
simroute,1516015790000,30.284414951264125,59.95832954070772,0,4.782894736842105,0,1,
simroute,1516015791000,30.284481372655137,59.958302332237395,0,4.782894736842105,0,1,
simroute,1516015792000,30.284547793991578,59.95827512376706,0,4.782894736842105,0,1,
simroute,1516015793000,30.28461421527345,59.95824791529673,0,4.782894736842105,0,1,
simroute,1516015794000,30.284680636500866,59.9582207068264,0,4.782894736842105,0,1,
simroute,1516015795000,30.284747057673712,59.95819349835607,0,4.782894736842105,0,1,
simroute,1516015796000,30.28478,59.958180000000006,0,4.782894736842105,0,1,
simroute,1516015797000,30.284847637106395,59.95815355300463,0,4.782894736842105,0,1,
simroute,1516015798000,30.28491527415872,59.958127106009265,0,4.782894736842105,0,1,
simroute,1516015799000,30.284982911157158,59.9581006590139,0,4.782894736842105,0,1,
simroute,1516015800000,30.285050548101594,59.95807421201852,0,4.782894736842105,0,1,
simroute,1516015801000,30.28511818499203,59.95804776502315,0,4.782894736842105,0,1,
simroute,1516015802000,30.285185821828463,59.95802131802778,0,4.782894736842105,0,1,
simroute,1516015803000,30.285253458610896,59.957994871032405,0,4.782894736842105,0,1,
simroute,1516015804000,30.285321095339327,59.95796842403704,0,4.782894736842105,0,1,
simroute,1516015805000,30.28538873201387,59.95794197704168,0,4.782894736842105,0,1,
simroute,1516015806000,30.285456368634414,59.95791553004632,0,4.782894736842105,0,1,
simroute,1516015807000,30.285524005200955,59.957889083050944,0,4.782894736842105,0,1,
simroute,1516015808000,30.285591641713495,59.95786263605558,0,4.782894736842105,0,1,
simroute,1516015809000,30.285659278172034,59.95783618906021,0,4.782894736842105,0,1,
simroute,1516015810000,30.28572691457657,59.957809742064825,0,4.782894736842105,0,1,
simroute,1516015811000,30.28579455092722,59.957783295069454,0,4.782894736842105,0,1,
simroute,1516015812000,30.285862187223756,59.9577568480741,0,4.782894736842105,0,1,
simroute,1516015813000,30.285929823466404,59.95773040107872,0,4.782894736842105,0,1,
simroute,1516015814000,30.28599745965505,59.95770395408336,0,4.782894736842105,0,1,
simroute,1516015815000,30.286065095789695,59.95767750708798,0,4.782894736842105,0,1,
simroute,1516015816000,30.28613273187034,59.95765106009262,0,4.782894736842105,0,1,
simroute,1516015817000,30.28620036789698,59.95762461309724,0,4.782894736842105,0,1,
simroute,1516015818000,30.286268003869736,59.95759816610187,0,4.782894736842105,0,1,
simroute,1516015819000,30.28633563978849,59.95757171910649,0,4.782894736842105,0,1,
simroute,1516015820000,30.286340000000003,59.957570000000004,0,4.782894736842105,0,1,
simroute,1516015821000,30.286406077455013,59.95754258335934,0,4.782894736842105,0,1,
simroute,1516015822000,30.286472154855346,59.95751516671866,0,4.782894736842105,0,1,
simroute,1516015823000,30.28653823220111,59.95748775007798,0,4.782894736842105,0,1,
simroute,1516015824000,30.286604309492077,59.9574603334373,0,4.782894736842105,0,1,
simroute,1516015825000,30.286670386728474,59.95743291679661,0,4.782894736842105,0,1,
simroute,1516015826000,30.286736463910188,59.957405500155936,0,4.782894736842105,0,1,
simroute,1516015827000,30.28680254103722,59.95737808351527,0,4.782894736842105,0,1,
simroute,1516015828000,30.286868618109565,59.957350666874596,0,4.782894736842105,0,1,
simroute,1516015829000,30.28693469512723,59.95732325023391,0,4.782894736842105,0,1,
simroute,1516015830000,30.28700077209021,59.95729583359323,0,4.782894736842105,0,1,
simroute,1516015831000,30.287066848998506,59.957268416952544,0,4.782894736842105,0,1,
simroute,1516015832000,30.28713292585212,59.95724100031186,0,4.782894736842105,0,1,
simroute,1516015833000,30.28719900265105,59.95721358367118,0,4.782894736842105,0,1,
simroute,1516015834000,30.28726507939541,59.957186167030514,0,4.782894736842105,0,1,
simroute,1516015835000,30.287331156085088,59.95715875038983,0,4.782894736842105,0,1,
simroute,1516015836000,30.28739723272008,59.95713133374915,0,4.782894736842105,0,1,
simroute,1516015837000,30.287463309300392,59.95710391710849,0,4.782894736842105,0,1,
simroute,1516015838000,30.28752938582602,59.95707650046781,0,4.782894736842105,0,1,
simroute,1516015839000,30.287595462296963,59.95704908382713,0,4.782894736842105,0,1,
simroute,1516015840000,30.287661538713223,59.957021667186446,0,4.782894736842105,0,1,
simroute,1516015841000,30.2877276150748,59.95699425054576,0,4.782894736842105,0,1,
simroute,1516015842000,30.287793691381694,59.95696683390508,0,4.782894736842105,0,1,
simroute,1516015843000,30.287859767634018,59.956939417264394,0,4.782894736842105,0,1,
simroute,1516015844000,30.28792584383166,59.95691200062371,0,4.782894736842105,0,1,
simroute,1516015845000,30.287991919974615,59.956884583983026,0,4.782894736842105,0,1,
simroute,1516015846000,30.28805799606289,59.95685716734234,0,4.782894736842105,0,1,
